Dispatch_id,Ticket_type,Order_type,Priority,Required_skill,Status,Street,City,County,State,Postal_code,Customer_latitude,Customer_longitude,Appointment_start_datetime,Appointment_end_datetime,Duration_min,Assigned_technician_id,Optimized_technician_id,Resolution_type,Optimization_status,Optimization_timestamp,Optimization_confidence
200001183,Order,install,Normal,Fiber ONT installation,Pending,6624 Elm St,Dallas,DALLAS,TX,97230,32.678051,-97.073289,2025-12-20 09:00:00,2025-12-20 09:30:00,30,T900123,,,pending,,
200001184,Order,install,Normal,Copper ONT installation,In Progress,3573 Main St,Chicago,CHICAGO,IL,20994,41.90192,-87.826148,2025-12-06 14:00:00,2025-12-06 15:00:00,60,T900036,,,pending,,
200001185,Trouble,,Low,Network support,In Progress,1011 Main St,San Diego,SAN DIEGO,CA,95076,32.916577,-117.073147,2026-01-20 12:45:00,2026-01-20 14:45:00,120,T900106,,,pending,,
200001186,Order,install,Normal,Copper ONT installation,Pending,2335 Main St,Austin,AUSTIN,TX,82256,30.365848,-97.781635,2026-01-14 10:00:00,2026-01-14 11:30:00,90,T900138,,,pending,,
200001187,Order,install,Normal,Fiber ONT installation,In Progress,9289 Washington St,Philadelphia,PHILADELPHIA,PA,66945,39.957827,-74.964106,2026-01-20 10:15:00,2026-01-20 11:45:00,90,T900081,,,pending,,
200001188,Order,install,Normal,Copper ONT installation,In Progress,6065 Washington St,Austin,AUSTIN,TX,90331,30.54597,-97.861986,2025-12-21 16:30:00,2025-12-21 18:00:00,90,T900144,,,pending,,
200001189,Trouble,,Critical,Line repair,In Progress,319 Oak St,Chicago,CHICAGO,IL,26606,41.714887,-87.37689,2025-12-18 16:45:00,2025-12-18 18:45:00,120,T900037,,,pending,,
200001190,Trouble,,Low,Network support,Pending,108 Washington St,Austin,AUSTIN,TX,56663,30.031719,-97.938015,2025-12-11 11:30:00,2025-12-11 13:00:00,90,T900137,,,pending,,
200001191,Trouble,,Low,Network support,Pending,1291 Main St,New York,NEW YORK,NY,67866,40.6357,-74.078347,2025-11-25 11:00:00,2025-11-25 11:30:00,30,T900004,,,pending,,
200001192,Order,upgrade,Normal,Equipment upgrade,Pending,5028 Oak St,Philadelphia,PHILADELPHIA,PA,83791,39.746933,-75.2616,2026-01-10 10:00:00,2026-01-10 11:00:00,60,T900086,,,pending,,
200001193,Trouble,,Critical,Network troubleshooting,Pending,9864 Main St,San Antonio,SAN ANTONIO,TX,85903,29.473768,-98.66998,2025-12-12 10:00:00,2025-12-12 11:00:00,60,T900099,,,pending,,
200001194,Trouble,,Critical,Line repair,In Progress,7816 Washington St,New York,NEW YORK,NY,79644,40.892718,-73.989169,2025-11-29 12:15:00,2025-11-29 13:15:00,60,T900011,,,pending,,
200001195,Order,install,Normal,Fiber ONT installation,Pending,1529 Main St,New York,NEW YORK,NY,30582,40.67415,-73.733569,2025-12-10 11:30:00,2025-12-10 13:00:00,90,T900007,,,pending,,
200001196,Order,install,Normal,Fiber ONT installation,Pending,7083 Washington St,Los Angeles,LOS ANGELES,CA,94754,33.949581,-118.14166,2026-01-22 10:30:00,2026-01-22 11:00:00,30,T900023,,,pending,,
200001197,Trouble,,Critical,Network troubleshooting,In Progress,716 Washington St,Phoenix,PHOENIX,AZ,85995,33.421351,-112.008217,2026-01-27 12:30:00,2026-01-27 14:00:00,90,T900071,,,pending,,
200001198,Trouble,,Low,Network support,In Progress,6778 Oak St,New York,NEW YORK,NY,61752,40.895005,-73.762181,2025-11-14 13:15:00,2025-11-14 14:45:00,90,T900007,,,pending,,
200001199,Order,install,Normal,Copper ONT installation,In Progress,9158 Elm St,San Antonio,SAN ANTONIO,TX,64884,29.209024,-98.567144,2026-01-19 11:00:00,2026-01-19 12:00:00,60,T900103,,,pending,,
200001200,Trouble,,Critical,Network troubleshooting,In Progress,4631 Washington St,Phoenix,PHOENIX,AZ,76662,33.570254,-111.942152,2025-12-09 10:00:00,2025-12-09 12:00:00,120,T900069,,,pending,,
200001201,Trouble,,Critical,Network troubleshooting,Pending,475 Main St,Houston,HOUSTON,TX,76006,29.905546,-95.033135,2026-01-22 16:15:00,2026-01-22 18:15:00,120,T900045,,,pending,,
200001202,Order,upgrade,Normal,Equipment upgrade,In Progress,3937 Elm St,San Antonio,SAN ANTONIO,TX,76584,29.073521,-98.266428,2026-01-16 10:15:00,2026-01-16 11:15:00,60,T900099,,,pending,,
200001203,Trouble,,Critical,Network troubleshooting,In Progress,6019 Oak St,New York,NEW YORK,NY,14480,40.919897,-74.009101,2025-12-05 09:30:00,2025-12-05 10:30:00,60,T900010,,,pending,,
200001204,Trouble,,Critical,Line repair,Pending,9020 Washington St,Chicago,CHICAGO,IL,50583,42.205492,-87.574805,2025-11-15 13:45:00,2025-11-15 15:45:00,120,T900037,,,pending,,
200001205,Order,install,Normal,Fiber ONT installation,Pending,138 Oak St,New York,NEW YORK,NY,80562,41.054352,-73.903885,2025-11-30 11:30:00,2025-11-30 12:00:00,30,T900009,,,pending,,
200001206,Order,upgrade,Normal,Equipment upgrade,In Progress,5013 Main St,Philadelphia,PHILADELPHIA,PA,85299,39.875969,-74.834278,2025-12-29 09:00:00,2025-12-29 09:30:00,30,T900079,,,pending,,
200001207,Order,upgrade,Normal,Equipment upgrade,In Progress,7954 Main St,Philadelphia,PHILADELPHIA,PA,82394,40.291271,-75.31195,2025-11-27 16:15:00,2025-11-27 17:45:00,90,T900083,,,pending,,
200001208,Trouble,,Critical,Line repair,In Progress,3739 Main St,San Antonio,SAN ANTONIO,TX,27364,29.472282,-98.285162,2025-11-25 15:00:00,2025-11-25 16:00:00,60,T900092,,,pending,,
200001209,Trouble,,Critical,Line repair,Pending,7483 Washington St,San Diego,SAN DIEGO,CA,58485,32.769314,-117.406259,2026-01-08 09:45:00,2026-01-08 11:15:00,90,T900118,,,pending,,
200001210,Trouble,,Critical,Network troubleshooting,In Progress,5138 Main St,New York,NEW YORK,NY,76950,40.580707,-73.982286,2025-12-13 13:15:00,2025-12-13 14:45:00,90,T900010,,,pending,,
200001211,Order,install,Normal,Fiber ONT installation,Pending,1844 Elm St,New York,NEW YORK,NY,52193,40.849408,-73.686535,2025-12-29 08:30:00,2025-12-29 09:30:00,60,T900008,,,pending,,
200001212,Order,install,Normal,Fiber ONT installation,In Progress,841 Oak St,Phoenix,PHOENIX,AZ,87196,33.718945,-112.323053,2025-11-24 15:45:00,2025-11-24 17:15:00,90,T900065,,,pending,,
200001213,Trouble,,Critical,Network troubleshooting,Pending,1415 Washington St,San Antonio,SAN ANTONIO,TX,72800,29.456499,-98.463187,2026-01-22 09:15:00,2026-01-22 11:15:00,120,T900099,,,pending,,
200001214,Order,install,Normal,Fiber ONT installation,Pending,1741 Main St,Houston,HOUSTON,TX,96927,29.600721,-95.261261,2026-01-23 16:45:00,2026-01-23 17:15:00,30,T900051,,,pending,,
200001215,Order,install,Normal,Copper ONT installation,In Progress,9928 Elm St,Austin,AUSTIN,TX,97317,29.911167,-97.869864,2025-12-19 11:15:00,2025-12-19 12:45:00,90,T900135,,,pending,,
200001216,Order,upgrade,Normal,Equipment upgrade,Pending,6967 Elm St,New York,NEW YORK,NY,86338,40.389661,-73.673235,2025-12-29 16:15:00,2025-12-29 16:45:00,30,T900000,,,pending,,
200001217,Order,install,Normal,Fiber ONT installation,Pending,8511 Oak St,Houston,HOUSTON,TX,74747,29.874057,-95.252352,2025-12-26 12:15:00,2025-12-26 13:45:00,90,T900049,,,pending,,
200001218,Order,upgrade,Normal,Equipment upgrade,Pending,5948 Main St,San Diego,SAN DIEGO,CA,77321,33.008832,-117.03257,2026-01-28 14:15:00,2026-01-28 16:15:00,120,T900119,,,pending,,
200001219,Order,install,Normal,Copper ONT installation,In Progress,3294 Elm St,Houston,HOUSTON,TX,76732,30.099743,-95.644923,2025-12-30 11:00:00,2025-12-30 12:00:00,60,T900056,,,pending,,
200001220,Order,install,Normal,Copper ONT installation,Pending,524 Oak St,New York,NEW YORK,NY,72811,40.958205,-73.698505,2026-01-14 12:00:00,2026-01-14 13:30:00,90,T900004,,,pending,,
200001221,Trouble,,Low,Network support,In Progress,1779 Washington St,Chicago,CHICAGO,IL,91366,42.141509,-87.41729,2026-01-24 14:45:00,2026-01-24 16:15:00,90,T900042,,,pending,,
200001222,Order,upgrade,Normal,Equipment upgrade,In Progress,2749 Oak St,San Diego,SAN DIEGO,CA,60062,32.969999,-117.117524,2025-11-28 16:00:00,2025-11-28 17:30:00,90,T900112,,,pending,,
200001223,Order,install,Normal,Copper ONT installation,Pending,7758 Oak St,Chicago,CHICAGO,IL,50130,41.579019,-87.826325,2026-01-06 09:00:00,2026-01-06 10:00:00,60,T900043,,,pending,,
200001224,Trouble,,Low,Network support,Pending,1995 Elm St,Austin,AUSTIN,TX,30566,30.21663,-97.750433,2025-12-06 15:30:00,2025-12-06 17:30:00,120,T900137,,,pending,,
200001225,Order,install,Normal,Fiber ONT installation,Pending,3570 Elm St,New York,NEW YORK,NY,60691,40.583723,-74.004597,2026-01-14 14:30:00,2026-01-14 15:30:00,60,T900009,,,pending,,
200001226,Order,upgrade,Normal,Equipment upgrade,In Progress,5275 Main St,Dallas,DALLAS,TX,45677,32.654334,-96.982496,2025-11-19 13:45:00,2025-11-19 14:15:00,30,T900125,,,pending,,
200001227,Order,install,Normal,Fiber ONT installation,Pending,6698 Main St,San Diego,SAN DIEGO,CA,74940,32.682109,-116.894731,2025-11-28 12:00:00,2025-11-28 14:00:00,120,T900107,,,pending,,
200001228,Trouble,,Low,Network support,Pending,8203 Washington St,Los Angeles,LOS ANGELES,CA,67433,33.894579,-118.504248,2025-12-19 10:15:00,2025-12-19 11:45:00,90,T900015,,,pending,,
200001229,Trouble,,Critical,Network troubleshooting,In Progress,2685 Elm St,Philadelphia,PHILADELPHIA,PA,27194,40.148715,-75.285411,2025-12-21 13:00:00,2025-12-21 14:00:00,60,T900082,,,pending,,
200001230,Trouble,,Critical,Network troubleshooting,Pending,2407 Oak St,Chicago,CHICAGO,IL,71047,41.548367,-87.691931,2025-12-07 08:00:00,2025-12-07 08:30:00,30,T900033,,,pending,,
200001231,Order,upgrade,Normal,Equipment upgrade,In Progress,9042 Washington St,Austin,AUSTIN,TX,66199,29.986178,-97.655855,2025-12-22 08:15:00,2025-12-22 09:45:00,90,T900149,,,pending,,
200001232,Trouble,,Low,Network support,Pending,8076 Washington St,Philadelphia,PHILADELPHIA,PA,32371,39.807517,-75.376871,2025-12-27 08:45:00,2025-12-27 10:15:00,90,T900088,,,pending,,
200001233,Trouble,,Critical,Network troubleshooting,In Progress,6335 Oak St,Austin,AUSTIN,TX,38260,30.612392,-97.610203,2025-12-30 10:30:00,2025-12-30 11:00:00,30,T900148,,,pending,,
200001234,Trouble,,Critical,Network troubleshooting,In Progress,2516 Elm St,San Antonio,SAN ANTONIO,TX,89803,29.153965,-98.517671,2026-01-08 14:00:00,2026-01-08 14:30:00,30,T900093,,,pending,,
200001235,Trouble,,Critical,Network troubleshooting,Pending,1035 Elm St,New York,NEW YORK,NY,96398,40.717898,-74.115199,2025-12-13 12:00:00,2025-12-13 13:00:00,60,T900010,,,pending,,
200001236,Trouble,,Low,Network support,Pending,4394 Main St,Dallas,DALLAS,TX,85884,32.664581,-96.602607,2026-01-18 13:00:00,2026-01-18 14:00:00,60,T900133,,,pending,,
200001237,Order,install,Normal,Copper ONT installation,Pending,5325 Oak St,Chicago,CHICAGO,IL,53208,42.101229,-87.676141,2025-12-25 15:30:00,2025-12-25 16:00:00,30,T900043,,,pending,,
200001238,Order,upgrade,Normal,Equipment upgrade,In Progress,2306 Main St,San Antonio,SAN ANTONIO,TX,37674,29.628913,-98.715622,2025-11-14 14:30:00,2025-11-14 15:00:00,30,T900090,,,pending,,
200001239,Order,upgrade,Normal,Equipment upgrade,Pending,9345 Oak St,New York,NEW YORK,NY,40673,40.464326,-74.175318,2025-11-29 13:15:00,2025-11-29 14:15:00,60,T900009,,,pending,,
200001240,Order,install,Normal,Copper ONT installation,Pending,2906 Oak St,Philadelphia,PHILADELPHIA,PA,50790,39.991892,-75.181016,2026-01-27 08:45:00,2026-01-27 10:45:00,120,T900076,,,pending,,
200001241,Trouble,,Critical,Line repair,In Progress,8668 Oak St,San Antonio,SAN ANTONIO,TX,40963,29.240102,-98.457581,2025-12-05 09:45:00,2025-12-05 11:45:00,120,T900097,,,pending,,
200001242,Order,install,Normal,Fiber ONT installation,Pending,865 Washington St,Phoenix,PHOENIX,AZ,64532,33.247286,-112.128247,2025-12-24 14:15:00,2025-12-24 16:15:00,120,T900066,,,pending,,
200001243,Order,upgrade,Normal,Equipment upgrade,Pending,9563 Elm St,Austin,AUSTIN,TX,79259,30.009338,-98.033921,2026-01-17 12:45:00,2026-01-17 14:15:00,90,T900145,,,pending,,
200001244,Trouble,,Low,Network support,In Progress,4841 Elm St,Dallas,DALLAS,TX,76772,32.795605,-97.084,2025-11-30 10:15:00,2025-11-30 11:45:00,90,T900123,,,pending,,
200001245,Trouble,,Critical,Network troubleshooting,Pending,1074 Elm St,Philadelphia,PHILADELPHIA,PA,91506,39.915071,-75.044935,2025-11-30 14:15:00,2025-11-30 14:45:00,30,T900088,,,pending,,
200001246,Order,install,Normal,Fiber ONT installation,Pending,4505 Elm St,Phoenix,PHOENIX,AZ,30773,33.446176,-112.260957,2026-01-07 14:30:00,2026-01-07 16:00:00,90,T900065,,,pending,,
200001247,Order,install,Normal,Fiber ONT installation,In Progress,5982 Main St,Austin,AUSTIN,TX,47845,30.095438,-97.593946,2025-12-24 11:30:00,2025-12-24 12:00:00,30,T900138,,,pending,,
200001248,Trouble,,Critical,Network troubleshooting,In Progress,1411 Elm St,San Diego,SAN DIEGO,CA,24616,32.882505,-117.521005,2026-01-29 16:00:00,2026-01-29 18:00:00,120,T900114,,,pending,,
200001249,Trouble,,Critical,Line repair,Pending,9920 Washington St,Philadelphia,PHILADELPHIA,PA,51913,39.987629,-75.321063,2026-01-16 08:00:00,2026-01-16 09:00:00,60,T900087,,,pending,,
200001250,Trouble,,Low,Network support,In Progress,1863 Oak St,Philadelphia,PHILADELPHIA,PA,52793,39.951313,-75.012444,2026-01-28 16:00:00,2026-01-28 17:30:00,90,T900082,,,pending,,
200001251,Order,install,Normal,Fiber ONT installation,In Progress,444 Oak St,Philadelphia,PHILADELPHIA,PA,52405,39.812726,-74.873362,2025-12-01 10:00:00,2025-12-01 11:00:00,60,T900084,,,pending,,
200001252,Trouble,,Critical,Network troubleshooting,In Progress,4329 Main St,Austin,AUSTIN,TX,26149,30.223178,-97.885167,2025-12-05 16:30:00,2025-12-05 18:00:00,90,T900147,,,pending,,
200001253,Trouble,,Low,Network support,Pending,5530 Elm St,Chicago,CHICAGO,IL,38072,42.049314,-87.810592,2026-01-04 14:30:00,2026-01-04 15:30:00,60,T900042,,,pending,,
200001254,Order,install,Normal,Fiber ONT installation,Pending,5355 Oak St,Dallas,DALLAS,TX,87100,32.702872,-97.06091,2026-01-20 14:30:00,2026-01-20 15:30:00,60,T900126,,,pending,,
200001255,Order,upgrade,Normal,Equipment upgrade,Pending,5741 Oak St,Los Angeles,LOS ANGELES,CA,77465,34.133277,-118.495197,2026-01-18 11:15:00,2026-01-18 12:15:00,60,T900023,,,pending,,
200001256,Order,install,Normal,Copper ONT installation,Pending,2847 Oak St,Chicago,CHICAGO,IL,90477,41.585278,-87.456182,2025-11-14 13:45:00,2025-11-14 14:45:00,60,T900036,,,pending,,
200001257,Order,install,Normal,Fiber ONT installation,Pending,651 Oak St,New York,NEW YORK,NY,40716,40.89204,-73.7729,2025-11-21 15:30:00,2025-11-21 16:00:00,30,T900006,,,pending,,
200001258,Order,install,Normal,Fiber ONT installation,In Progress,9961 Elm St,Houston,HOUSTON,TX,55563,29.557087,-95.203515,2025-12-24 10:00:00,2025-12-24 11:30:00,90,T900049,,,pending,,
200001259,Order,upgrade,Normal,Equipment upgrade,Pending,8899 Main St,San Diego,SAN DIEGO,CA,85252,32.662367,-117.486132,2026-01-27 10:30:00,2026-01-27 12:30:00,120,T900119,,,pending,,
200001260,Trouble,,Low,Network support,Pending,5268 Washington St,Philadelphia,PHILADELPHIA,PA,13629,39.82111,-75.234612,2025-11-20 12:45:00,2025-11-20 13:45:00,60,T900081,,,pending,,
200001261,Trouble,,Critical,Line repair,In Progress,3206 Main St,Philadelphia,PHILADELPHIA,PA,35742,39.769403,-75.258194,2025-11-25 09:15:00,2025-11-25 11:15:00,120,T900078,,,pending,,
200001262,Trouble,,Critical,Line repair,Pending,8983 Elm St,Phoenix,PHOENIX,AZ,44577,33.666608,-111.922638,2025-12-14 10:30:00,2025-12-14 11:30:00,60,T900066,,,pending,,
200001263,Order,install,Normal,Copper ONT installation,In Progress,8959 Main St,Los Angeles,LOS ANGELES,CA,14271,34.077059,-118.410355,2025-12-27 10:15:00,2025-12-27 11:45:00,90,T900018,,,pending,,
200001264,Trouble,,Critical,Network troubleshooting,In Progress,2052 Oak St,Dallas,DALLAS,TX,95882,32.645097,-96.648834,2025-11-28 09:30:00,2025-11-28 11:00:00,90,T900127,,,pending,,
200001265,Order,install,Normal,Fiber ONT installation,In Progress,2825 Washington St,New York,NEW YORK,NY,94717,40.362201,-73.846402,2025-12-18 16:30:00,2025-12-18 17:00:00,30,T900007,,,pending,,
200001266,Trouble,,Critical,Network troubleshooting,In Progress,4778 Washington St,Dallas,DALLAS,TX,95108,32.852817,-96.720797,2026-01-07 14:45:00,2026-01-07 15:15:00,30,T900127,,,pending,,
200001267,Trouble,,Critical,Network troubleshooting,Pending,9775 Washington St,Dallas,DALLAS,TX,51837,32.945114,-96.961738,2026-01-31 13:00:00,2026-01-31 14:00:00,60,T900124,,,pending,,
200001268,Order,upgrade,Normal,Equipment upgrade,In Progress,7101 Elm St,Dallas,DALLAS,TX,44257,33.060133,-96.579347,2025-12-02 08:30:00,2025-12-02 10:00:00,90,T900132,,,pending,,
200001269,Order,upgrade,Normal,Equipment upgrade,In Progress,4038 Oak St,Chicago,CHICAGO,IL,73718,41.828063,-87.691467,2026-01-11 08:00:00,2026-01-11 08:30:00,30,T900032,,,pending,,
200001270,Order,install,Normal,Copper ONT installation,In Progress,2520 Main St,Los Angeles,LOS ANGELES,CA,90805,34.326983,-118.377305,2026-01-15 12:15:00,2026-01-15 13:15:00,60,T900022,,,pending,,
200001271,Order,install,Normal,Fiber ONT installation,In Progress,737 Oak St,Dallas,DALLAS,TX,92419,32.696525,-96.595411,2025-12-25 12:45:00,2025-12-25 14:15:00,90,T900132,,,pending,,
200001272,Order,install,Normal,Fiber ONT installation,Pending,9079 Oak St,Austin,AUSTIN,TX,34580,30.554198,-97.941035,2026-01-18 15:00:00,2026-01-18 16:00:00,60,T900143,,,pending,,
200001273,Trouble,,Critical,Line repair,In Progress,681 Elm St,Austin,AUSTIN,TX,73003,30.229357,-97.913171,2026-01-13 08:30:00,2026-01-13 10:30:00,120,T900136,,,pending,,
200001274,Trouble,,Critical,Network troubleshooting,Pending,6198 Oak St,Philadelphia,PHILADELPHIA,PA,87339,39.618737,-75.352774,2025-12-15 09:30:00,2025-12-15 11:30:00,120,T900082,,,pending,,
200001275,Trouble,,Critical,Network troubleshooting,In Progress,9154 Washington St,Austin,AUSTIN,TX,56702,29.982686,-97.621072,2025-12-22 08:00:00,2025-12-22 09:30:00,90,T900148,,,pending,,
200001276,Trouble,,Critical,Network troubleshooting,Pending,3762 Oak St,Houston,HOUSTON,TX,20236,30.016367,-95.484267,2026-01-28 14:45:00,2026-01-28 15:45:00,60,T900058,,,pending,,
200001277,Trouble,,Low,Network support,In Progress,8895 Washington St,Austin,AUSTIN,TX,71857,30.090227,-98.043134,2026-01-20 11:30:00,2026-01-20 13:30:00,120,T900137,,,pending,,
200001278,Trouble,,Critical,Network troubleshooting,Pending,816 Elm St,Chicago,CHICAGO,IL,62992,41.601567,-87.606328,2026-01-14 14:15:00,2026-01-14 16:15:00,120,T900039,,,pending,,
200001279,Order,upgrade,Normal,Equipment upgrade,In Progress,3405 Oak St,Chicago,CHICAGO,IL,36086,42.013617,-87.546518,2026-01-23 12:30:00,2026-01-23 14:30:00,120,T900033,,,pending,,
200001280,Trouble,,Low,Network support,Pending,6070 Oak St,New York,NEW YORK,NY,70816,40.590899,-73.725263,2025-11-19 08:45:00,2025-11-19 10:15:00,90,T900004,,,pending,,
200001281,Order,install,Normal,Fiber ONT installation,In Progress,8725 Elm St,Dallas,DALLAS,TX,75731,32.907857,-97.145295,2025-12-22 09:00:00,2025-12-22 09:30:00,30,T900126,,,pending,,
200001282,Order,install,Normal,Copper ONT installation,Pending,7860 Washington St,Austin,AUSTIN,TX,60438,30.461318,-97.563721,2026-01-04 12:30:00,2026-01-04 14:00:00,90,T900138,,,pending,,
200001283,Order,upgrade,Normal,Equipment upgrade,In Progress,1121 Main St,Los Angeles,LOS ANGELES,CA,60125,34.114368,-117.973731,2025-12-02 10:30:00,2025-12-02 12:00:00,90,T900021,,,pending,,
200001284,Trouble,,Critical,Line repair,In Progress,8117 Main St,Phoenix,PHOENIX,AZ,66008,33.529398,-112.362045,2026-01-29 12:45:00,2026-01-29 13:15:00,30,T900061,,,pending,,
200001285,Order,install,Normal,Copper ONT installation,Pending,5188 Elm St,Houston,HOUSTON,TX,76310,29.848692,-95.411756,2026-01-23 16:00:00,2026-01-23 16:30:00,30,T900050,,,pending,,
200001286,Trouble,,Low,Network support,In Progress,9896 Main St,Phoenix,PHOENIX,AZ,35582,33.153441,-111.811974,2026-01-21 12:15:00,2026-01-21 14:15:00,120,T900062,,,pending,,
200001287,Trouble,,Low,Network support,Pending,5431 Elm St,New York,NEW YORK,NY,24205,40.37398,-74.068817,2026-01-08 12:00:00,2026-01-08 14:00:00,120,T900004,,,pending,,
200001288,Order,install,Normal,Fiber ONT installation,In Progress,5793 Elm St,Dallas,DALLAS,TX,16681,32.61584,-96.818984,2025-12-06 14:00:00,2025-12-06 16:00:00,120,T900124,,,pending,,
200001289,Order,install,Normal,Copper ONT installation,In Progress,9288 Oak St,San Antonio,SAN ANTONIO,TX,14348,29.188823,-98.773822,2026-01-23 15:15:00,2026-01-23 16:15:00,60,T900102,,,pending,,
200001290,Trouble,,Critical,Line repair,In Progress,8864 Washington St,Los Angeles,LOS ANGELES,CA,43507,34.124416,-118.071432,2025-11-17 15:15:00,2025-11-17 15:45:00,30,T900015,,,pending,,
200001291,Order,upgrade,Normal,Equipment upgrade,In Progress,4794 Main St,San Diego,SAN DIEGO,CA,51790,32.765369,-116.841713,2026-01-02 15:30:00,2026-01-02 16:30:00,60,T900112,,,pending,,
