Dispatch_id,Ticket_type,Order_type,Priority,Required_skill,Status,Street,City,County,State,Postal_code,Customer_latitude,Customer_longitude,Appointment_start_datetime,Appointment_end_datetime,Duration_min,Assigned_technician_id,Optimized_technician_id,Resolution_type,Optimization_status,Optimization_timestamp,Optimization_confidence,Appointment_start_time,Appointment_date,Initial_confidence,Initial_success_prob,Initial_predicted_duration_min,Initial_workload_ratio,Initial_distance_km,Predicted_success_prob,Optimized_predicted_duration_min,Fallback_level,Optimized_workload_ratio,Optimized_distance_km,Confidence_improvement,Success_prob_improvement,Duration_change,Workload_ratio_change,Distance_change_km
200000193,Trouble,,Critical,Network troubleshooting,Pending,1032 Washington St,Houston,HOUSTON,TX,55233,30.050268,-95.37405,2026-01-16 13:15:00,2026-01-16 14:15:00,60,T900058,T900053,,completed,2025-11-19 10:41:53,0.141,2026-01-16 13:15:00,2026-01-16,0.503,0.61,72.1,0.714,17.59,0.625,54.9,ml_based,0.875,47.47,-0.362,0.015000000000000013,-17.199999999999996,0.16100000000000003,29.88
200000194,Trouble,,Low,Network support,Pending,4989 Washington St,Chicago,CHICAGO,IL,98805,42.08877,-87.281364,2025-12-23 11:30:00,2025-12-23 12:00:00,30,T900036,T900041,,completed,2025-11-19 10:41:53,0.313,2025-12-23 11:30:00,2025-12-23,0.1,0.459,50.9,0.75,55.39,0.587,63.3,ml_based,0.429,50.99,0.213,0.12799999999999995,12.399999999999999,-0.321,-4.399999999999999
200000195,Trouble,,Critical,Network troubleshooting,In Progress,9418 Main St,Austin,AUSTIN,TX,42629,30.395378,-97.43589,2025-12-08 16:00:00,2025-12-08 17:00:00,60,T900148,T900136,,completed,2025-11-19 10:41:53,0.081,2025-12-08 16:00:00,2025-12-08,0.106,0.593,63.0,0.8,47.87,0.554,66.6,ml_based,1.0,43.91,-0.024999999999999994,-0.038999999999999924,3.5999999999999943,0.19999999999999996,-3.960000000000001
200000196,Order,upgrade,Normal,Equipment upgrade,Pending,6039 Oak St,Los Angeles,LOS ANGELES,CA,10222,34.14118,-118.29832,2025-12-31 13:00:00,2025-12-31 14:00:00,60,T900029,T900025,,completed,2025-11-19 10:41:53,0.127,2025-12-31 13:00:00,2025-12-31,0.679,0.618,48.7,0.333,15.63,0.555,50.7,ml_based,0.875,35.76,-0.552,-0.06299999999999994,2.0,0.542,20.129999999999995
200000197,Trouble,,Low,Network support,In Progress,7337 Main St,Chicago,CHICAGO,IL,84120,41.63145,-87.553474,2026-01-23 11:45:00,2026-01-23 12:15:00,30,T900042,T900034,,completed,2025-11-19 10:41:53,0.136,2026-01-23 11:45:00,2026-01-23,0.268,0.631,60.8,0.5,44.35,0.559,51.5,ml_based,0.875,47.71,-0.132,-0.07199999999999995,-9.299999999999997,0.375,3.3599999999999994
200000198,Order,install,Normal,Copper ONT installation,Pending,6869 Main St,Dallas,DALLAS,TX,97921,32.756878,-97.05265,2026-01-25 09:45:00,2026-01-25 11:15:00,90,T900124,T900124,,completed,2025-11-19 10:41:53,0.252,2026-01-25 09:45:00,2026-01-25,0.419,0.679,50.6,0.2,41.78,0.61,50.6,ml_based,0.6,41.78,-0.16699999999999998,-0.06900000000000006,0.0,0.39999999999999997,0.0
200000199,Trouble,,Critical,Line repair,Pending,7548 Main St,Austin,AUSTIN,TX,50595,30.321115,-97.392784,2025-12-18 15:45:00,2025-12-18 16:15:00,30,T900145,T900144,,completed,2025-11-19 10:41:53,0.137,2025-12-18 15:45:00,2025-12-18,0.279,0.583,60.7,0.75,35.06,0.553,63.3,ml_based,0.75,46.82,-0.14200000000000002,-0.029999999999999916,2.5999999999999943,0.0,11.759999999999998
200000200,Trouble,,Low,Network support,In Progress,7803 Elm St,Houston,HOUSTON,TX,89021,29.940327,-95.045204,2025-11-29 13:00:00,2025-11-29 14:30:00,90,T900053,T900055,,completed,2025-11-19 10:41:53,0.251,2025-11-29 13:00:00,2025-11-29,0.316,0.739,44.1,0.375,44.46,0.622,51.1,ml_based,0.857,45.71,-0.065,-0.11699999999999999,7.0,0.482,1.25
200000201,Trouble,,Critical,Line repair,In Progress,149 Oak St,Chicago,CHICAGO,IL,51938,41.622753,-87.40728,2026-01-02 11:15:00,2026-01-02 12:45:00,90,T900042,T900042,,completed,2025-11-19 10:41:53,0.152,2026-01-02 11:15:00,2026-01-02,0.238,0.715,59.9,0.5,46.86,0.609,59.9,ml_based,1.0,46.86,-0.086,-0.10599999999999998,0.0,0.5,0.0
200000202,Order,upgrade,Normal,Equipment upgrade,In Progress,9721 Main St,Houston,HOUSTON,TX,13895,29.66507,-95.13546,2026-01-09 09:45:00,2026-01-09 11:15:00,90,T900045,T900045,,completed,2025-11-19 10:41:53,0.304,2026-01-09 09:45:00,2026-01-09,0.292,0.617,77.3,0.571,39.92,0.617,77.3,ml_based,0.571,39.92,0.01200000000000001,0.0,0.0,0.0,0.0
200000203,Trouble,,Critical,Line repair,Pending,8660 Oak St,San Antonio,SAN ANTONIO,TX,18598,29.726835,-98.43642,2026-01-07 13:30:00,2026-01-07 15:30:00,120,T900091,T900098,,completed,2025-11-19 10:41:53,0.689,2026-01-07 13:30:00,2026-01-07,0.268,0.446,54.5,1.0,27.65,0.643,60.9,ml_based,0.25,20.0,0.42099999999999993,0.197,6.399999999999999,-0.75,-7.649999999999999
200000204,Order,install,Normal,Copper ONT installation,In Progress,1130 Washington St,Houston,HOUSTON,TX,83780,29.614363,-95.29204,2026-01-07 11:45:00,2026-01-07 12:15:00,30,T900054,T900046,,completed,2025-11-19 10:41:53,0.15,2026-01-07 11:45:00,2026-01-07,0.601,0.766,64.7,0.0,33.28,0.601,66.4,ml_based,0.625,40.88,-0.45099999999999996,-0.16500000000000004,1.7000000000000028,0.625,7.600000000000001
200000205,Trouble,,Critical,Line repair,In Progress,3284 Washington St,Dallas,DALLAS,TX,78393,32.87786,-96.91023,2026-01-31 15:30:00,2026-01-31 17:00:00,90,T900129,T900129,,completed,2025-11-19 10:41:53,0.161,2026-01-31 15:30:00,2026-01-31,0.585,0.726,70.9,0.0,34.6,0.599,70.9,ml_based,0.714,34.6,-0.42399999999999993,-0.127,0.0,0.714,0.0
200000206,Trouble,,Low,Network support,Pending,8919 Elm St,New York,NEW YORK,NY,70789,40.93175,-73.80874,2025-11-13 16:00:00,2025-11-13 17:00:00,60,T900004,T900004,,completed,2025-11-19 10:41:53,0.347,2025-11-13 16:00:00,2025-11-13,0.271,0.594,51.0,0.75,35.74,0.594,51.0,ml_based,0.75,35.74,0.07599999999999996,0.0,0.0,0.0,0.0
200000207,Order,install,Normal,Fiber ONT installation,In Progress,7913 Main St,New York,NEW YORK,NY,68212,41.06704,-74.284,2026-01-04 08:30:00,2026-01-04 10:00:00,90,T900014,T900000,,completed,2025-11-19 10:41:53,0.327,2026-01-04 08:30:00,2026-01-04,0.346,0.585,80.1,0.714,30.7,0.587,69.4,ml_based,0.429,54.93,-0.01899999999999996,0.0020000000000000018,-10.699999999999989,-0.285,24.23
200000208,Trouble,,Critical,Line repair,Pending,5971 Main St,Phoenix,PHOENIX,AZ,21285,33.702976,-111.76042,2026-01-23 08:00:00,2026-01-23 08:30:00,30,T900061,T900065,,completed,2025-11-19 10:41:53,0.179,2026-01-23 08:00:00,2026-01-23,0.409,0.652,49.3,0.25,40.92,0.571,51.8,ml_based,0.857,51.88,-0.22999999999999998,-0.08100000000000007,2.5,0.607,10.96
200000209,Trouble,,Critical,Network troubleshooting,Pending,7231 Oak St,Phoenix,PHOENIX,AZ,40599,33.569332,-111.80944,2026-01-02 13:30:00,2026-01-02 14:30:00,60,T900072,T900071,,completed,2025-11-19 10:41:53,0.248,2026-01-02 13:30:00,2026-01-02,0.575,0.604,48.9,0.75,10.45,0.562,37.5,ml_based,1.0,30.17,-0.32699999999999996,-0.041999999999999926,-11.399999999999999,0.25,19.720000000000002
200000210,Trouble,,Low,Network support,In Progress,1225 Oak St,San Antonio,SAN ANTONIO,TX,57943,29.38332,-98.25165,2025-12-11 12:00:00,2025-12-11 14:00:00,120,T900095,T900099,,completed,2025-11-19 10:41:53,0.795,2025-12-11 12:00:00,2025-12-11,0.361,0.657,49.8,0.429,38.93,0.63,59.2,ml_based,0.333,4.87,0.43400000000000005,-0.027000000000000024,9.400000000000006,-0.09599999999999997,-34.06
200000211,Trouble,,Critical,Network troubleshooting,Pending,6065 Elm St,Austin,AUSTIN,TX,56900,29.968765,-97.71132,2025-12-27 10:15:00,2025-12-27 10:45:00,30,T900147,T900148,,completed,2025-11-19 10:41:53,0.046,2025-12-27 10:15:00,2025-12-27,0.0,0.462,74.0,1.0,58.47,0.554,62.9,ml_based,1.0,60.03,0.046,0.09200000000000003,-11.100000000000001,0.0,1.5600000000000023
200000212,Order,install,Normal,Fiber ONT installation,In Progress,934 Washington St,Phoenix,PHOENIX,AZ,17034,33.518047,-111.94295,2025-11-20 15:15:00,2025-11-20 17:15:00,120,T900066,T900067,,completed,2025-11-19 10:41:53,0.109,2025-11-20 15:15:00,2025-11-20,0.284,0.523,37.3,0.75,34.69,0.563,44.2,ml_based,0.75,34.15,-0.175,0.039999999999999925,6.900000000000006,0.0,-0.5399999999999991
200000213,Trouble,,Low,Network support,Pending,3309 Washington St,Houston,HOUSTON,TX,28494,29.79794,-95.09272,2026-01-24 15:45:00,2026-01-24 17:15:00,90,T900053,T900053,,completed,2025-11-19 10:41:53,0.254,2026-01-24 15:45:00,2026-01-24,0.492,0.739,51.3,0.375,29.81,0.61,51.3,ml_based,1.0,29.81,-0.238,-0.129,0.0,0.625,0.0
200000214,Trouble,,Critical,Line repair,In Progress,9858 Oak St,Dallas,DALLAS,TX,95764,32.459045,-97.12982,2026-01-12 13:15:00,2026-01-12 14:45:00,90,T900132,T900126,,completed,2025-11-19 10:41:53,0.103,2026-01-12 13:15:00,2026-01-12,0.4,0.661,68.8,0.0,54.17,0.597,71.5,ml_based,1.0,59.0,-0.29700000000000004,-0.06400000000000006,2.700000000000003,1.0,4.829999999999998
200000215,Trouble,,Critical,Network troubleshooting,In Progress,4284 Washington St,New York,NEW YORK,NY,81034,40.720833,-74.30782,2025-12-24 12:30:00,2025-12-24 14:30:00,120,T900014,T900002,,completed,2025-11-19 10:41:53,0.158,2025-12-24 12:30:00,2025-12-24,0.564,0.596,69.1,0.714,12.53,0.571,58.5,ml_based,0.857,44.61,-0.4059999999999999,-0.025000000000000022,-10.599999999999994,0.14300000000000002,32.08
200000216,Trouble,,Low,Network support,In Progress,1798 Main St,Los Angeles,LOS ANGELES,CA,14901,34.229134,-118.4035,2026-01-04 08:15:00,2026-01-04 08:45:00,30,T900018,T900026,,completed,2025-11-19 10:41:53,0.212,2026-01-04 08:15:00,2026-01-04,0.3,0.605,93.9,0.25,55.9,0.55,56.7,ml_based,0.75,44.94,-0.088,-0.05499999999999994,-37.2,0.5,-10.96
200000217,Order,install,Normal,Copper ONT installation,In Progress,2296 Main St,Dallas,DALLAS,TX,25118,32.51445,-97.117165,2026-01-17 13:45:00,2026-01-17 15:15:00,90,T900128,T900127,,completed,2025-11-19 10:41:53,0.537,2026-01-17 13:45:00,2026-01-17,0.24,0.645,58.5,0.4,52.83,0.593,68.1,ml_based,0.714,19.6,0.29700000000000004,-0.052000000000000046,9.599999999999994,0.31399999999999995,-33.23
200000218,Trouble,,Critical,Line repair,In Progress,4933 Oak St,Chicago,CHICAGO,IL,32726,41.83084,-87.92829,2026-01-16 13:30:00,2026-01-16 14:30:00,60,T900037,T900037,,completed,2025-11-19 10:41:53,0.0,2026-01-16 13:30:00,2026-01-16,0.3,0.763,50.4,0.25,52.23,0.609,50.4,ml_based,1.0,52.23,-0.3,-0.15400000000000003,0.0,0.75,0.0
200000219,Trouble,,Critical,Network troubleshooting,In Progress,3905 Elm St,Philadelphia,PHILADELPHIA,PA,58254,39.904266,-75.22487,2025-12-07 16:15:00,2025-12-07 18:15:00,120,T900082,T900082,,completed,2025-11-19 10:41:53,0.116,2025-12-07 16:15:00,2025-12-07,0.535,0.786,48.1,0.125,34.57,0.663,48.1,ml_based,0.75,34.57,-0.41900000000000004,-0.123,0.0,0.625,0.0
200000220,Order,install,Normal,Copper ONT installation,In Progress,142 Elm St,Chicago,CHICAGO,IL,30397,42.040333,-87.307976,2025-12-07 15:30:00,2025-12-07 17:30:00,120,T900042,T900044,,completed,2025-11-19 10:41:53,0.143,2025-12-07 15:30:00,2025-12-07,0.559,0.697,63.7,0.5,20.12,0.598,61.4,ml_based,1.0,41.65,-0.41600000000000004,-0.09899999999999998,-2.3000000000000043,0.5,21.529999999999998
200000221,Trouble,,Critical,Line repair,In Progress,969 Oak St,Houston,HOUSTON,TX,89341,29.933132,-95.28964,2026-01-24 09:45:00,2026-01-24 11:45:00,120,T900045,T900059,,completed,2025-11-19 10:41:53,0.611,2026-01-24 09:45:00,2026-01-24,0.606,0.618,75.5,0.571,13.77,0.628,61.4,ml_based,0.5,15.7,0.0050000000000000044,0.010000000000000009,-14.100000000000001,-0.07099999999999995,1.9299999999999997
200000222,Order,upgrade,Normal,Equipment upgrade,Pending,672 Washington St,Houston,HOUSTON,TX,80215,30.11078,-95.36304,2025-12-08 12:15:00,2025-12-08 14:15:00,120,T900049,T900056,,completed,2025-11-19 10:41:53,0.312,2025-12-08 12:15:00,2025-12-08,0.29,0.603,60.4,0.5,42.5,0.612,82.6,ml_based,0.75,43.72,0.02200000000000002,0.009000000000000008,22.199999999999996,0.25,1.2199999999999989
200000223,Trouble,,Low,Network support,In Progress,6880 Elm St,Chicago,CHICAGO,IL,17635,41.90896,-87.7928,2026-01-28 11:00:00,2026-01-28 12:00:00,60,T900031,T900039,,completed,2025-11-19 10:41:53,0.114,2026-01-28 11:00:00,2026-01-28,0.281,0.417,42.4,0.625,39.06,0.57,54.1,ml_based,1.0,35.88,-0.16700000000000004,0.15299999999999997,11.700000000000003,0.375,-3.1799999999999997
200000224,Order,install,Normal,Fiber ONT installation,In Progress,8070 Main St,Austin,AUSTIN,TX,92796,30.100428,-97.48468,2025-11-23 14:15:00,2025-11-23 15:15:00,60,T900143,T900149,,completed,2025-11-19 10:41:53,0.089,2025-11-23 14:15:00,2025-11-23,0.717,0.632,44.1,0.0,23.55,0.574,58.7,ml_based,0.875,55.85,-0.628,-0.05800000000000005,14.600000000000001,0.875,32.3
200000225,Trouble,,Critical,Network troubleshooting,Pending,9846 Washington St,Dallas,DALLAS,TX,48323,32.859447,-96.924255,2025-12-15 09:45:00,2025-12-15 11:45:00,120,T900131,T900131,,completed,2025-11-19 10:41:53,0.089,2025-12-15 09:45:00,2025-12-15,0.344,0.658,70.7,0.571,35.62,0.602,70.7,ml_based,0.857,35.62,-0.255,-0.05600000000000005,0.0,0.28600000000000003,0.0
200000226,Trouble,,Critical,Line repair,In Progress,8292 Washington St,Houston,HOUSTON,TX,19098,29.827194,-95.05521,2025-12-29 12:00:00,2025-12-29 13:00:00,60,T900059,T900059,,completed,2025-11-19 10:41:53,0.553,2025-12-29 12:00:00,2025-12-29,0.526,0.628,60.0,0.5,22.82,0.606,60.0,ml_based,0.625,22.82,0.027000000000000024,-0.02200000000000002,0.0,0.125,0.0
200000227,Order,upgrade,Normal,Equipment upgrade,In Progress,6346 Oak St,New York,NEW YORK,NY,98954,40.55125,-74.18086,2026-01-22 08:15:00,2026-01-22 10:15:00,120,T900003,T900009,,completed,2025-11-19 10:41:53,0.541,2026-01-22 08:15:00,2026-01-22,0.217,0.557,62.7,0.75,40.27,0.584,67.8,ml_based,0.75,15.45,0.32400000000000007,0.026999999999999913,5.099999999999994,0.0,-24.820000000000004
200000228,Order,install,Normal,Fiber ONT installation,Pending,6004 Washington St,Dallas,DALLAS,TX,43703,33.024654,-97.13121,2026-01-12 16:30:00,2026-01-12 18:00:00,90,T900122,T900133,,completed,2025-11-19 10:41:53,0.241,2026-01-12 16:30:00,2026-01-12,0.269,0.616,56.6,0.4,47.57,0.579,67.8,ml_based,0.714,49.37,-0.028000000000000025,-0.03700000000000003,11.199999999999996,0.31399999999999995,1.7999999999999972
200000229,Trouble,,Critical,Network troubleshooting,Pending,5875 Elm St,Phoenix,PHOENIX,AZ,51115,33.647335,-111.74532,2026-01-28 11:00:00,2026-01-28 12:00:00,60,T900070,T900069,,completed,2025-11-19 10:41:53,0.143,2026-01-28 11:00:00,2026-01-28,0.2,0.517,73.0,0.5,54.65,0.559,52.3,ml_based,0.875,52.07,-0.05700000000000002,0.04200000000000004,-20.700000000000003,0.375,-2.5799999999999983
200000230,Order,install,Normal,Fiber ONT installation,Pending,5892 Oak St,Chicago,CHICAGO,IL,28435,41.70517,-87.758484,2026-01-31 09:15:00,2026-01-31 10:15:00,60,T900032,T900038,,completed,2025-11-19 10:41:53,0.523,2026-01-31 09:15:00,2026-01-31,0.533,0.514,42.5,0.2,32.27,0.583,59.3,ml_based,0.75,13.67,-0.010000000000000009,0.06899999999999995,16.799999999999997,0.55,-18.6
200000231,Order,install,Normal,Fiber ONT installation,Pending,4191 Washington St,Dallas,DALLAS,TX,68706,33.12221,-96.622696,2026-01-19 09:45:00,2026-01-19 10:15:00,30,T900123,T900132,,completed,2025-11-19 10:41:53,0.351,2026-01-19 09:45:00,2026-01-19,0.346,0.543,56.4,1.0,21.19,0.576,75.3,ml_based,0.5,46.58,0.0050000000000000044,0.03299999999999992,18.9,-0.5,25.389999999999997
200000232,Order,install,Normal,Copper ONT installation,In Progress,5130 Washington St,Philadelphia,PHILADELPHIA,PA,51914,39.877792,-74.81571,2025-12-01 09:45:00,2025-12-01 10:15:00,30,T900076,T900079,,completed,2025-11-19 10:41:53,0.374,2025-12-01 09:45:00,2025-12-01,0.356,0.593,61.0,0.6,33.7,0.648,42.9,ml_based,0.6,38.09,0.018000000000000016,0.05500000000000005,-18.1,0.0,4.390000000000001
200000233,Trouble,,Critical,Network troubleshooting,Pending,7480 Oak St,Dallas,DALLAS,TX,69895,32.858177,-96.44805,2025-12-27 09:00:00,2025-12-27 10:30:00,90,T900122,T900127,,completed,2025-11-19 10:41:53,0.057,2025-12-27 09:00:00,2025-12-27,0.463,0.671,52.0,0.4,31.38,0.582,67.7,ml_based,0.857,55.78,-0.406,-0.08900000000000008,15.700000000000003,0.45699999999999996,24.400000000000002
200000234,Trouble,,Critical,Line repair,Pending,3698 Main St,San Diego,SAN DIEGO,CA,48567,32.878124,-117.040886,2026-01-18 14:30:00,2026-01-18 16:00:00,90,T900115,T900115,,completed,2025-11-19 10:41:53,0.506,2026-01-18 14:30:00,2026-01-18,0.797,0.723,68.4,0.125,12.71,0.561,68.4,ml_based,1.0,12.71,-0.29100000000000004,-0.16199999999999992,0.0,0.875,0.0
200000235,Trouble,,Low,Network support,In Progress,5864 Washington St,Austin,AUSTIN,TX,26298,30.44091,-97.96263,2026-01-27 16:15:00,2026-01-27 16:45:00,30,T900139,T900137,,completed,2025-11-19 10:41:53,0.214,2026-01-27 16:15:00,2026-01-27,0.182,0.424,67.2,0.75,43.14,0.554,63.2,ml_based,1.0,43.61,0.032,0.13000000000000006,-4.0,0.25,0.46999999999999886
200000236,Trouble,,Low,Network support,In Progress,4984 Main St,San Antonio,SAN ANTONIO,TX,62422,29.553408,-98.48924,2025-12-06 08:00:00,2025-12-06 10:00:00,120,T900102,T900093,,completed,2025-11-19 10:41:53,0.183,2025-12-06 08:00:00,2025-12-06,0.568,0.518,31.8,0.167,30.41,0.652,53.3,ml_based,0.75,35.12,-0.38499999999999995,0.134,21.499999999999996,0.583,4.709999999999997
200000237,Order,upgrade,Normal,Equipment upgrade,Pending,5655 Elm St,New York,NEW YORK,NY,45313,40.956303,-73.9717,2025-11-26 10:00:00,2025-11-26 12:00:00,120,T900013,T900013,,completed,2025-11-19 10:41:53,0.318,2025-11-26 10:00:00,2025-11-26,0.41,0.64,54.2,0.5,32.46,0.576,54.2,ml_based,0.833,32.46,-0.09199999999999997,-0.06400000000000006,0.0,0.33299999999999996,0.0
200000238,Order,install,Normal,Fiber ONT installation,In Progress,3610 Main St,New York,NEW YORK,NY,50724,40.894135,-73.65238,2025-12-08 14:30:00,2025-12-08 15:30:00,60,T900006,T900006,,completed,2025-11-19 10:41:53,0.316,2025-12-08 14:30:00,2025-12-08,0.221,0.582,51.9,1.0,31.55,0.582,51.9,ml_based,1.0,31.55,0.095,0.0,0.0,0.0,0.0
200000239,Order,install,Normal,Copper ONT installation,In Progress,2477 Elm St,Philadelphia,PHILADELPHIA,PA,92359,40.042072,-75.33728,2025-12-26 15:30:00,2025-12-26 16:00:00,30,T900081,T900085,,completed,2025-11-19 10:41:53,0.229,2025-12-26 15:30:00,2025-12-26,0.498,0.608,45.9,0.6,21.86,0.641,48.0,ml_based,0.429,39.91,-0.269,0.03300000000000003,2.1000000000000014,-0.17099999999999999,18.049999999999997
200000240,Trouble,,Critical,Network troubleshooting,In Progress,9552 Washington St,Houston,HOUSTON,TX,38119,29.545109,-95.088295,2025-11-30 11:45:00,2025-11-30 13:45:00,120,T900052,T900049,,completed,2025-11-19 10:41:53,0.557,2025-11-30 11:45:00,2025-11-30,0.057,0.547,57.3,0.857,59.83,0.618,60.3,ml_based,0.5,27.2,0.5,0.07099999999999995,3.0,-0.357,-32.629999999999995
200000241,Trouble,,Low,Network support,Pending,3674 Oak St,Los Angeles,LOS ANGELES,CA,87773,33.7642,-118.57035,2026-01-24 16:15:00,2026-01-24 17:45:00,90,T900017,T900025,,completed,2025-11-19 10:41:53,0.499,2026-01-24 16:15:00,2026-01-24,0.35,0.691,57.5,0.125,57.08,0.536,54.8,ml_based,1.0,17.83,0.14900000000000002,-0.15499999999999992,-2.700000000000003,0.875,-39.25
200000242,Trouble,,Critical,Line repair,Pending,4434 Washington St,Austin,AUSTIN,TX,91315,29.94265,-97.52759,2025-12-04 12:30:00,2025-12-04 13:30:00,60,T900138,T900143,,completed,2025-11-19 10:41:53,0.594,2025-12-04 12:30:00,2025-12-04,0.4,0.75,68.5,0.0,66.83,0.55,54.5,ml_based,0.5,26.17,0.19399999999999995,-0.19999999999999996,-14.0,0.5,-40.66
200000243,Order,install,Normal,Copper ONT installation,In Progress,2089 Elm St,Dallas,DALLAS,TX,55571,32.73564,-96.776665,2026-01-13 13:30:00,2026-01-13 14:00:00,30,T900124,T900124,,completed,2025-11-19 10:41:53,0.42,2026-01-13 13:30:00,2026-01-13,0.72,0.679,54.6,0.2,16.68,0.574,54.6,ml_based,0.8,16.68,-0.3,-0.1050000000000001,0.0,0.6000000000000001,0.0
200000244,Trouble,,Low,Network support,Pending,4291 Oak St,San Diego,SAN DIEGO,CA,41676,32.57491,-117.31138,2025-12-06 12:15:00,2025-12-06 14:15:00,120,T900114,T900109,,completed,2025-11-19 10:41:53,0.537,2025-12-06 12:15:00,2025-12-06,0.172,0.543,47.1,1.0,35.68,0.562,62.9,ml_based,1.0,9.85,0.36500000000000005,0.019000000000000017,15.799999999999997,0.0,-25.83
200000245,Order,upgrade,Normal,Equipment upgrade,In Progress,4899 Elm St,Chicago,CHICAGO,IL,83499,41.71919,-87.8576,2025-12-19 08:45:00,2025-12-19 10:45:00,120,T900032,T900036,,completed,2025-11-19 10:41:53,0.434,2025-12-19 08:45:00,2025-12-19,0.434,0.592,37.6,0.2,40.53,0.58,53.0,ml_based,0.875,16.56,0.0,-0.01200000000000001,15.399999999999999,0.675,-23.970000000000002
200000246,Trouble,,Critical,Network troubleshooting,Pending,564 Elm St,San Antonio,SAN ANTONIO,TX,70396,29.513857,-98.45245,2025-12-04 10:45:00,2025-12-04 12:45:00,120,T900093,T900097,,completed,2025-11-19 10:41:53,0.461,2025-12-04 10:45:00,2025-12-04,0.394,0.715,50.7,0.5,33.86,0.64,55.8,ml_based,0.5,19.9,0.067,-0.07499999999999996,5.099999999999994,0.0,-13.96
200000247,Order,upgrade,Normal,Equipment upgrade,In Progress,7229 Washington St,San Diego,SAN DIEGO,CA,52701,32.790745,-116.89796,2025-12-11 08:30:00,2025-12-11 10:00:00,90,T900119,T900119,,completed,2025-11-19 10:41:53,0.396,2025-12-11 08:30:00,2025-12-11,0.423,0.637,69.8,0.571,29.03,0.582,69.8,ml_based,0.857,29.03,-0.02699999999999997,-0.05500000000000005,0.0,0.28600000000000003,0.0
200000248,Order,install,Normal,Fiber ONT installation,In Progress,8544 Washington St,Phoenix,PHOENIX,AZ,57343,33.46098,-111.84345,2026-01-06 16:30:00,2026-01-06 18:00:00,90,T900065,T900064,,completed,2025-11-19 10:41:53,0.043,2026-01-06 16:30:00,2026-01-06,0.277,0.61,52.1,0.714,36.42,0.566,50.5,ml_based,1.0,41.92,-0.23400000000000004,-0.04400000000000004,-1.6000000000000014,0.28600000000000003,5.5
200000249,Trouble,,Critical,Line repair,In Progress,395 Washington St,New York,NEW YORK,NY,36726,40.944515,-74.05173,2025-12-08 10:45:00,2025-12-08 12:15:00,90,T900001,T900000,,completed,2025-11-19 10:41:53,0.404,2025-12-08 10:45:00,2025-12-08,0.057,0.601,63.2,0.857,52.26,0.573,61.3,ml_based,0.571,32.01,0.34700000000000003,-0.028000000000000025,-1.9000000000000057,-0.28600000000000003,-20.25
200000250,Trouble,,Critical,Line repair,Pending,3977 Oak St,San Diego,SAN DIEGO,CA,86540,32.874245,-116.88103,2025-12-15 14:15:00,2025-12-15 14:45:00,30,T900115,T900108,,completed,2025-11-19 10:41:53,0.416,2025-12-15 14:15:00,2025-12-15,0.843,0.723,65.8,0.125,8.9,0.543,63.5,ml_based,1.0,24.86,-0.427,-0.17999999999999994,-2.299999999999997,0.875,15.959999999999999
